STS3101,Introduction to Programming Skills,SS,1,SJT322,D2+TD2,FACE (APT),0
STS3101,Introduction to Programming Skills,SS,1,SJT323,D1+TD1,SMART (APT),0
STS3101,Introduction to Programming Skills,SS,1,SJT323,D2+TD2,ETHNUS (APT),46
STS3101,Introduction to Programming Skills,SS,1,SJT324,D1+TD1,FACE (APT),0
STS3101,Introduction to Programming Skills,SS,1,SJT324,D2+TD2,SMART (APT),0
STS3101,Introduction to Programming Skills,SS,1,SJT401,D1+TD1,ETHNUS (APT),0
STS3101,Introduction to Programming Skills,SS,1,SJT401,D2+TD2,FACE (APT),0
STS3101,Introduction to Programming Skills,SS,1,SJT402,D1+TD1,SMART (APT),0
STS3101,Introduction to Programming Skills,SS,1,SJT402,D2+TD2,ETHNUS (APT),16
STS3101,Introduction to Programming Skills,SS,1,SJT403,D1+TD1,FACE (APT),0
STS3101,Introduction to Programming Skills,SS,1,SJT403,D2+TD2,SMART (APT),0
STS3104,Enhancing Programming Ability,SS,1,SJT124,F2+TF2,SMART (APT),64
STS3105,Computational Thinking,SS,1,GDN129,F2+TF2,FACE (APT),59
STS3201,Programming Skills for Employment,SS,1,SJT113,D1+TD1,ETHNUS (APT),0
STS3201,Programming Skills for Employment,SS,1,SJT113,D2+TD2,FACE (APT),0
STS3201,Programming Skills for Employment,SS,1,SJT114,D1+TD1,SMART (APT),0
STS3201,Programming Skills for Employment,SS,1,SJT114,D2+TD2,ETHNUS (APT),0
STS3201,Programming Skills for Employment,SS,1,SJT404,D1+TD1,FACE (APT),0
STS3201,Programming Skills for Employment,SS,1,SJT404,D2+TD2,SMART (APT),0
STS3201,Programming Skills for Employment,SS,1,SJT405,D1+TD1,ETHNUS (APT),0
STS3201,Programming Skills for Employment,SS,1,SJT405,D2+TD2,FACE (APT),0
STS3201,Programming Skills for Employment,SS,1,SJT409,D1+TD1,SMART (APT),0
STS3201,Programming Skills for Employment,SS,1,SJT409,D2+TD2,ETHNUS (APT),45
STS3201,Programming Skills for Employment,SS,1,SJT415,D1+TD1,FACE (APT),0
STS3201,Programming Skills for Employment,SS,1,SJT415,D2+TD2,SMART (APT),0
STS3201,Programming Skills for Employment,SS,1,SJT421,D1+TD1,ETHNUS (APT),0
STS3201,Programming Skills for Employment,SS,1,SJT421,D2+TD2,FACE (APT),0
STS3201,Programming Skills for Employment,SS,1,SJT422,D1+TD1,SMART (APT),0
STS3201,Programming Skills for Employment,SS,1,SJT422,D2+TD2,ETHNUS (APT),26
STS3204,JAVA Programming and Software Engineering,SS,1,GDN128,F2+TF2,ETHNUS (APT),64
STS3205,Advanced JAVA Programming,SS,1,CDMM301,F2+TF2,SMART (APT),62
STS3301,JAVA for Beginners,SS,1,SMV101,D1+TD1,ETHNUS (APT),0
STS3301,JAVA for Beginners,SS,1,SMV101,D2+TD2,FACE (APT),0
STS3301,JAVA for Beginners,SS,1,CDMM103,D1+TD1,SMART (APT),0
STS3301,JAVA for Beginners,SS,1,CDMM103,D2+TD2,ETHNUS (APT),25
STS3301,JAVA for Beginners,SS,1,MB110,D1+TD1,FACE (APT),0
STS3301,JAVA for Beginners,SS,1,MB110,D2+TD2,SMART (APT),0
STS3301,JAVA for Beginners,SS,1,MB111,D1+TD1,ETHNUS (APT),0
STS3301,JAVA for Beginners,SS,1,MB111,D2+TD2,FACE (APT),0
STS3301,JAVA for Beginners,SS,1,MB124,D1+TD1,SMART (APT),0
STS3301,JAVA for Beginners,SS,1,MB124,D2+TD2,ETHNUS (APT),22
STS3301,JAVA for Beginners,SS,1,MB211,D1+TD1,FACE (APT),0
STS3301,JAVA for Beginners,SS,1,MB211,D2+TD2,SMART (APT),0
STS3301,JAVA for Beginners,SS,1,MB212,D1+TD1,ETHNUS (APT),2
STS3301,JAVA for Beginners,SS,1,MB212,D2+TD2,FACE (APT),0
STS3301,JAVA for Beginners,SS,1,MB213,D1+TD1,SMART (APT),0
STS3301,JAVA for Beginners,SS,1,MB213,D2+TD2,ETHNUS (APT),57
STS3301,JAVA for Beginners,SS,1,CDMM303,D1+TD1,FACE (APT),0
STS3301,JAVA for Beginners,SS,1,CDMM303,D2+TD2,SMART (APT),0
STS3301,JAVA for Beginners,SS,1,SMV217,D1+TD1,ETHNUS (APT),1
STS3301,JAVA for Beginners,SS,1,SMV217,D2+TD2,FACE (APT),0
STS3301,JAVA for Beginners,SS,1,MB226,D1+TD1,SMART (APT),0
STS3301,JAVA for Beginners,SS,1,MB226,D2+TD2,ETHNUS (APT),31
STS3301,JAVA for Beginners,SS,1,SJT824,D1+TD1,FACE (APT),0
STS3301,JAVA for Beginners,SS,1,SJT824,D2+TD2,SMART (APT),1
STS3301,JAVA for Beginners,SS,1,TT423,D1+TD1,ETHNUS (APT),1
STS3301,JAVA for Beginners,SS,1,TT423,D2+TD2,FACE (APT),0
STS3301,JAVA for Beginners,SS,1,TT424,D1+TD1,SMART (APT),0
STS3301,JAVA for Beginners,SS,1,TT424,D2+TD2,ETHNUS (APT),0
STS3401,Foundation to Programming Skills,SS,1,SMV102,D1+TD1,ETHNUS (APT),0
STS3401,Foundation to Programming Skills,SS,1,CDMM104,D2+TD2,FACE (APT),0
STS3401,Foundation to Programming Skills,SS,1,MB214,D1+TD1,SMART (APT),0
STS3401,Foundation to Programming Skills,SS,1,MB214,D2+TD2,ETHNUS (APT),36
STS3401,Foundation to Programming Skills,SS,1,MB218,D1+TD1,FACE (APT),0
STS3401,Foundation to Programming Skills,SS,1,MB218,D2+TD2,SMART (APT),0
STS3401,Foundation to Programming Skills,SS,1,MB219,D1+TD1,ETHNUS (APT),1
STS3401,Foundation to Programming Skills,SS,1,MB219,D2+TD2,FACE (APT),0
STS3401,Foundation to Programming Skills,SS,1,MB224,D1+TD1,SMART (APT),0
STS3401,Foundation to Programming Skills,SS,1,MB224,D2+TD2,ETHNUS (APT),27
STS3401,Foundation to Programming Skills,SS,1,TT331,D1+TD1,FACE (APT),0
STS3401,Foundation to Programming Skills,SS,1,TT331,D2+TD2,SMART (APT),0
STS3401,Foundation to Programming Skills,SS,1,TT332,D1+TD1,ETHNUS (APT),0
STS3401,Foundation to Programming Skills,SS,1,TT332,D2+TD2,FACE (APT),1
STS3401,Foundation to Programming Skills,SS,1,TT434,D1+TD1,SMART (APT),0
STS3401,Foundation to Programming Skills,SS,1,TT434,D2+TD2,ETHNUS (APT),38
STS4021,Introduction to Programming Skills,SS,1,SJT201,G1+TG1,ETHNUS (APT),0
STS4021,Introduction to Programming Skills,SS,1,SJT201,G2+TG2,FACE (APT),32
STS4021,Introduction to Programming Skills,SS,1,SJT202,G1+TG1,SMART (APT),0
STS4021,Introduction to Programming Skills,SS,1,SJT202,G2+TG2,ETHNUS (APT),10
STS4021,Introduction to Programming Skills,SS,1,SJT203,G1+TG1,FACE (APT),1
STS4021,Introduction to Programming Skills,SS,1,SJT203,G2+TG2,SMART (APT),3
STS4021,Introduction to Programming Skills,SS,1,SJT204,G1+TG1,ETHNUS (APT),1
STS4022,Enhancing Programming Ability,SS,1,SJT125,G1+TG1,SMART (APT),65
